prompt_index,prompt,model_name,difficulty,category,tech_stack,module_tags
4,"在村务公示模块中实现公示评论功能：新增notice_comments表（id, notice_id, user_id, content, created_at），村民可对已发布的公示发表评论。需要新建Comment模型、CommentService，在notices/detail.html中添加评论区域。注意：只有status=""已发布""的公示允许评论，草稿状态不可评论",gpt-5.4,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
4,"在村务公示模块中实现公示评论功能：新增notice_comments表（id, notice_id, user_id, content, created_at），村民可对已发布的公示发表评论。需要新建Comment模型、CommentService，在notices/detail.html中添加评论区域。注意：只有status=""已发布""的公示允许评论，草稿状态不可评论",gemini-3.1-p,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
4,"在村务公示模块中实现公示评论功能：新增notice_comments表（id, notice_id, user_id, content, created_at），村民可对已发布的公示发表评论。需要新建Comment模型、CommentService，在notices/detail.html中添加评论区域。注意：只有status=""已发布""的公示允许评论，草稿状态不可评论",DeepSeek-V4-Pro,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
4,"在村务公示模块中实现公示评论功能：新增notice_comments表（id, notice_id, user_id, content, created_at），村民可对已发布的公示发表评论。需要新建Comment模型、CommentService，在notices/detail.html中添加评论区域。注意：只有status=""已发布""的公示允许评论，草稿状态不可评论",Doubao-Seed-2.0-Code,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
4,"在村务公示模块中实现公示评论功能：新增notice_comments表（id, notice_id, user_id, content, created_at），村民可对已发布的公示发表评论。需要新建Comment模型、CommentService，在notices/detail.html中添加评论区域。注意：只有status=""已发布""的公示允许评论，草稿状态不可评论",Qwen3.6-Plus,困难,功能迭代,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
5,为app/services/subsidy_service.py编写单元测试：覆盖创建补贴（默认金额校验）、发放补贴（预算校验、身份证校验、重复发放拒绝）、确认发放（状态校验）三个核心流程。使用Flask test client和内存SQLite，模拟total_budget=10000的补贴，测试发放总额超过预算时拒绝、重复身份证拒绝,gpt-5.4,困难,测试,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
5,为app/services/subsidy_service.py编写单元测试：覆盖创建补贴（默认金额校验）、发放补贴（预算校验、身份证校验、重复发放拒绝）、确认发放（状态校验）三个核心流程。使用Flask test client和内存SQLite，模拟total_budget=10000的补贴，测试发放总额超过预算时拒绝、重复身份证拒绝,gemini-3.1-p,困难,测试,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
5,为app/services/subsidy_service.py编写单元测试：覆盖创建补贴（默认金额校验）、发放补贴（预算校验、身份证校验、重复发放拒绝）、确认发放（状态校验）三个核心流程。使用Flask test client和内存SQLite，模拟total_budget=10000的补贴，测试发放总额超过预算时拒绝、重复身份证拒绝,DeepSeek-V4-Pro,困难,测试,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
5,为app/services/subsidy_service.py编写单元测试：覆盖创建补贴（默认金额校验）、发放补贴（预算校验、身份证校验、重复发放拒绝）、确认发放（状态校验）三个核心流程。使用Flask test client和内存SQLite，模拟total_budget=10000的补贴，测试发放总额超过预算时拒绝、重复身份证拒绝,Doubao-Seed-2.0-Code,困难,测试,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
5,为app/services/subsidy_service.py编写单元测试：覆盖创建补贴（默认金额校验）、发放补贴（预算校验、身份证校验、重复发放拒绝）、确认发放（状态校验）三个核心流程。使用Flask test client和内存SQLite，模拟total_budget=10000的补贴，测试发放总额超过预算时拒绝、重复身份证拒绝,GLM-5.1,困难,测试,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
6,当前项目所有路由都没有权限控制，任何登录用户都能执行管理员操作（如发布公示、确认发放）。请实现基于角色的访问控制：使用Flask-Login的user_loader，新增role_required装饰器（支持多角色：admin/villager），在所有管理员路由上添加@admin_required装饰器。修改templates中根据角色条件渲染管理员按钮,gpt-5.4,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
6,当前项目所有路由都没有权限控制，任何登录用户都能执行管理员操作（如发布公示、确认发放）。请实现基于角色的访问控制：使用Flask-Login的user_loader，新增role_required装饰器（支持多角色：admin/villager），在所有管理员路由上添加@admin_required装饰器。修改templates中根据角色条件渲染管理员按钮,gemini-3.1-p,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
6,当前项目所有路由都没有权限控制，任何登录用户都能执行管理员操作（如发布公示、确认发放）。请实现基于角色的访问控制：使用Flask-Login的user_loader，新增role_required装饰器（支持多角色：admin/villager），在所有管理员路由上添加@admin_required装饰器。修改templates中根据角色条件渲染管理员按钮,DeepSeek-V4-Pro,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
6,当前项目所有路由都没有权限控制，任何登录用户都能执行管理员操作（如发布公示、确认发放）。请实现基于角色的访问控制：使用Flask-Login的user_loader，新增role_required装饰器（支持多角色：admin/villager），在所有管理员路由上添加@admin_required装饰器。修改templates中根据角色条件渲染管理员按钮,Doubao-Seed-2.0-Code,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
6,当前项目所有路由都没有权限控制，任何登录用户都能执行管理员操作（如发布公示、确认发放）。请实现基于角色的访问控制：使用Flask-Login的user_loader，新增role_required装饰器（支持多角色：admin/villager），在所有管理员路由上添加@admin_required装饰器。修改templates中根据角色条件渲染管理员按钮,Qwen3.6-Plus,困难,DevOps / 工程化,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
7,"在app/services/notice_service.py中新增公示到期自动归档功能：新增auto_archive_notices定时任务（使用APScheduler），每天凌晨检查已发布超过30天的公示，自动将状态改为""已归档""。同时新增get_archive_stats方法统计各月份归档数量，在dashboard/overview.html中添加""公示归档趋势""统计",gpt-5.4,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
7,"在app/services/notice_service.py中新增公示到期自动归档功能：新增auto_archive_notices定时任务（使用APScheduler），每天凌晨检查已发布超过30天的公示，自动将状态改为""已归档""。同时新增get_archive_stats方法统计各月份归档数量，在dashboard/overview.html中添加""公示归档趋势""统计",gemini-3.1-p,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
7,"在app/services/notice_service.py中新增公示到期自动归档功能：新增auto_archive_notices定时任务（使用APScheduler），每天凌晨检查已发布超过30天的公示，自动将状态改为""已归档""。同时新增get_archive_stats方法统计各月份归档数量，在dashboard/overview.html中添加""公示归档趋势""统计",DeepSeek-V4-Pro,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
7,"在app/services/notice_service.py中新增公示到期自动归档功能：新增auto_archive_notices定时任务（使用APScheduler），每天凌晨检查已发布超过30天的公示，自动将状态改为""已归档""。同时新增get_archive_stats方法统计各月份归档数量，在dashboard/overview.html中添加""公示归档趋势""统计",Doubao-Seed-2.0-Code,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
7,"在app/services/notice_service.py中新增公示到期自动归档功能：新增auto_archive_notices定时任务（使用APScheduler），每天凌晨检查已发布超过30天的公示，自动将状态改为""已归档""。同时新增get_archive_stats方法统计各月份归档数量，在dashboard/overview.html中添加""公示归档趋势""统计",GLM-5.1,困难,代码生成,"Python,Flask,SQLAlchemy,SQLite","集体资产,土地流转,惠民补贴,村集体活动,村务公示"
